marketing,ventas
30811,281364
11458,111073
22157,202603
42905,378832
11802,112599
28910,270304
35334,326619
47118,427143
25865,240477
7864,74831
12960,116813
23463,210323
43558,392623
10104,95618
10516,100929
9850,90929
33892,308559
22249,197370
11546,110300
43863,404172
16038,147601
38253,357187
16883,158936
49173,447311
20846,192780
35451,329613
23009,207842
21309,197181
26120,237686
34194,324185
41621,374637
3881,39764
46113,419702
14036,128960
31925,299728
9817,93853
41621,372511
39679,360424
23136,212908
20497,192347
48763,448420
11773,112061
6824,66390
12089,112104
19090,177899
15699,148126
22403,208809
42640,386638
27405,251215
34737,316802
5497,55860
28505,264050
4054,41563
49266,452304
7467,71867
9460,87659
20680,198087
32685,299555
30702,277955
20910,186657
33684,307164
37916,355841
42873,382985
27291,246225
46559,420481
8918,87113
37367,354793
7402,71955
48534,452279
31113,283390
6489,62197
14607,134765
7448,72197
20449,189667
31323,282920
1989,22637
8526,81223
4491,45446
812,12184
22986,208525
11245,104644
26999,248649
20042,185833
19538,180396
44446,397391
27534,249130
7650,72020
46564,427599
17909,162952
13580,126694
5684,56912
15636,147320
27717,247900
33294,310115
44904,414562
43845,391437
17365,164695
46574,422743
21204,194018
24758,227922
8728,81775
38681,355108
23467,213070
24405,227605
6999,67923
709,11229
6229,60897
21759,198869
40597,380446
37467,345976
45395,421814
44565,408402
11503,110193
39608,356064
19805,184111
36787,336807
24798,231121
47432,426977
12751,118737
28778,265394
25052,234852
22504,206972
16860,156068
45328,415013
43222,385336
30751,287549
25309,230951
45333,404846
10849,103181
36005,327296
33735,309859
9464,91097
2123,23912
18126,169507
37809,346043
42363,381902
19013,181445
8045,78095
15811,147388
47563,449142
7441,70850
43952,404180
5044,51570
16507,157431
16691,159869
39672,356114
20063,184828
39297,353547
27013,250415
32127,298729
48678,464908
34063,314954
16210,152500
38000,357422
12484,117271
11531,109345
1441,17914
17152,161370
43600,410901
26762,249288
37930,347374
4120,42029
46477,428396
20365,187545
47973,431523
49738,463236
49839,444973
40902,372901
4833,48890
47397,438060
1430,17971
40830,371044
24090,221110
14181,132234
11711,110038
27358,252330
6374,60696
22681,216228
30718,287899
7220,70191
20524,189842
18654,174857
26761,244515
15498,141563
10430,98478
9732,92181
4800,48178
20675,190380
40877,362951
32302,288976
43633,393314
22692,203564
14874,134705
21869,198874
18142,168178
7683,73655
39965,365865
47420,439079
23909,225978
3003,32067
44697,400375
37574,350817
10896,99596
7224,69259
2124,24492
45232,426363
2041,22966
46853,417106
47230,435646
46876,438886
41619,379202
8605,82806
40741,360600
49952,445126
13712,127789
44836,397933
16276,147318
39320,359402
42511,393571
44102,405666
14582,133933
46552,427171
9410,89694
6378,61130
46665,427412
19146,176786
30821,286384
5086,50270
7975,76577
4514,45990
29063,271945
8181,79907
47024,422798
36111,330992
22321,198986
14447,134275
27652,254704
33224,317675
39087,359671
25248,231807
21753,200820
46846,423074
8973,85632
31619,291416
16401,150006
10860,100837
47231,436258
42663,378073
5143,51333
4457,45356
33432,297916
39383,357926
43849,406174
45721,409660
15816,146549
5327,54977
23799,219108
24847,230900
30526,282593
25325,231577
40495,362200
43768,404317
49059,444237
20211,188269
5810,57080
28248,251989
39570,343762
6640,65562
19410,181105
1862,22514
21253,194244
9975,94864
39936,361168
41273,363821
28748,269197
37866,351613
34337,312164
28498,257323
1165,15334
3833,40228
33477,305745
8307,77055
17636,167885
7995,77073
46966,419475
42609,380022
19508,182574
37567,353293
3294,34442
14315,132098
684,11128
16122,151106
24723,228237
23855,214619
32029,293917
4055,41885
45542,416928
43645,392296
1823,21447
33529,308368
23201,216206
25208,239065
41202,376831
19483,186120
2109,23639
8318,83116
10399,97013
8913,85968
16867,160892
43067,391395
24982,230834
30052,283189
37202,345218
17567,165061
11007,103785
41555,376612
7792,75222
39546,354295
21042,197291
42474,392108
15715,143229
24739,230458
19350,177835
37666,337840
28904,269567
4558,44027
27375,255461
17952,165056
14215,133048
19458,179766
37331,335314
14957,139456
39349,364377
30368,274562
32566,304349
39566,359384
21058,194387
33887,310583
38797,360230
31380,284274
28951,262217
15692,151202
5115,50729
29272,271562
41890,374668
10651,101151
3181,33440
40795,370174
36803,339179
16456,156162
15794,144630
12275,112955
46391,420483
25098,232103
17653,162167
21356,199721
46183,425521
5559,54248
25661,225659
23166,217741
14702,139066
34263,318512
11303,109059
27714,258487
25333,238360
22737,207176
18487,171245
47658,445445
25834,231278
3608,36715
47837,453384
20331,186366
21262,195846
10034,93654
45165,418462
39911,367674
33640,309283
33336,301733
26792,248801
38301,349360
20069,186436
34228,316935
5564,54387
35139,318436
40537,369192
5794,56435
33061,297956
26207,232998
17157,162271
23931,218693
43579,386974
41798,368576
29408,274028
3948,40771
14581,136381
27589,252390
1048,14513
4656,46322
26312,243583
40021,370018
42807,394276
29715,275222
22256,209923
39366,354001
36131,328674
18196,169323
11755,111524
9011,82734
35209,320884
21275,197206
16974,159930
7189,69680
42343,387825
38250,349233
30726,286161
15736,142570
21867,205921
7491,72119
47027,430687
17730,164224
2346,26053
19578,180657
2896,31233
11685,109925
29904,275354
24882,227139
29088,274239
39639,364185
14910,139753
23103,211736
33762,308112
18834,179730
46012,417364
7261,69068
31500,289440
6102,60193
39918,366551
10448,96274
6131,60289
40142,370571
35776,319543
13681,128703
4128,41734
28249,252033
41178,387671
30018,275387
23818,218018
22967,212984
46238,423922
10587,103316
29574,265904
41159,367139
30449,281731
44173,405347
11782,111168
35490,329099
48059,439413
22932,210018
43117,386433
39211,356931
39588,368705
36565,334239
8048,79316
6517,62479
36591,331544
16614,154102
9564,91361
44903,406087
17150,161660
1873,21842
41939,376243
22884,205071
9480,92177
40290,374820
40503,370019
22575,213952
5030,49829
22395,204447
21869,201827
705,11355
16719,152821
44157,399158
35675,327675
12063,114279
1297,16586
23153,213500
12988,123831
6620,65175
17915,167935
34510,314524
4497,45108
37966,346047
19866,187407
18597,176732
10756,101459
3396,35459
20666,196653
22588,212277
38849,354522
31191,286902
6225,61587
16374,156301
11149,103455
47079,437336
2699,29596
33923,319078
42733,389262
10965,103086
36066,326305
2864,30487
23000,212627
42784,386245
3456,36186
15751,153458
43677,388250
28669,257162
21299,204131
24494,219012
30344,282033
16027,149084
5281,51679
3677,37804
29292,269302
31159,282208
47359,423602
46493,416216
22112,204338
42561,386449
15903,141554
10444,98903
43972,402237
31730,290645
23404,209715
1639,20036
6732,64572
39712,362973
24738,228050
33992,314439
14832,135592
26476,241424
22076,197237
4760,47623
10213,97041
18828,180058
23651,213906
43485,395365
10166,95046
25096,237077
29026,259819
37698,339578
19208,172785
20405,190552
11081,107328
36597,338071
5368,54733
13373,128351
14265,133545
12723,119841
20352,188707
36368,330434
1289,16870
18417,169319
18478,173148
26270,242407
11589,108276
33267,314898
40109,362934
9236,86508
32227,295033
12046,113194
17695,166205
31148,278621
17907,167465
35389,324602
16205,149012
32546,308614
10051,95349
42312,382380
44974,408515
24589,223451
37030,336208
19390,175013
33017,299183
23395,212600
39517,358016
36629,325204
41877,382412
49482,460720
38377,347168
16901,163412
2115,23802
702,11139
29248,267930
6612,65036
22505,208167
40358,364594
14458,133382
7583,71550
17795,165032
49288,458208
25843,230880
44650,405474
26667,248433
46411,415054
22385,209781
26843,246392
44033,400355
2339,25544
18830,174622
48579,433027
16080,157043
48358,447136
49871,456642
9726,91522
46809,427519
34692,322233
39763,353329
43530,393443
5398,54638
36987,336752
29057,270072
21493,196524
21450,194257
15107,140359
31385,287961
23530,216367
22163,207225
34070,307680
8508,81814
22848,209568
10784,101194
48380,438193
36192,329575
48918,431322
39664,373583
29243,273065
5400,53228
25405,232603
46158,414260
34709,313879
4532,45421
34855,312047
8199,79396
24825,223803
2458,27223
4424,44562
28407,265443
38304,357899
47273,433306
10667,99659
34202,317025
9942,95511
48569,450176
39983,365604
9107,85971
33253,303468
33530,313548
19874,182107
33543,307703
4673,46863
27115,250220
12669,119834
40883,368503
15840,147475
39904,360859
21185,197348
45714,406000
46487,427044
2737,29879
6727,64854
27648,255757
15598,145357
41398,370330
39809,357045
45779,408386
48894,448945
33694,314253
20552,187085
24257,226110
33841,311216
27417,248237
2476,26908
21605,202886
31312,281599
38219,356317
31401,285615
41135,378355
11189,106727
5912,56994
35422,316471
43181,392016
44043,405343
23043,214035
18876,169450
27608,253434
48080,434935
5815,57753
46536,428622
13290,122347
24149,218921
13429,125591
3806,38271
9466,91093
44956,415855
16953,152601
9397,88947
18751,174684
18561,173041
32195,296496
47538,434832
18953,181399
40768,364452
17678,166945
16837,155646
37176,331265
47834,433055
29516,274571
1950,23191
20318,190838
9612,91815
48060,432589
21269,196351
46135,414649
49099,455450
46938,428755
7762,76959
43791,396028
28779,267558
42746,395266
2655,29007
7230,70505
3858,39708
24208,224896
33916,315900
27434,250188
45613,424397
26229,242510
516,9674
3408,35901
41249,380924
8640,84470
7388,70515
22521,205033
11219,104430
34338,317712
46021,420488
47442,433514
25191,233581
37463,341132
8831,84669
27093,243512
796,12163
7690,74941
35425,331462
1411,17356
8144,79763
18292,169857
38719,355107
17598,162095
3049,32934
14344,131396
24384,219638
7851,72885
44010,400119
40877,365627
14392,134206
25687,239493
19098,174033
43840,396769
39228,365198
25828,234810
46336,422134
41969,372553
5128,52120
45762,421842
48426,450653
17418,163686
26008,234785
14706,139574
12573,116925
46807,428231
48743,451689
39598,364983
29343,262784
30620,280438
25544,227987
19686,180697
24779,224877
21385,197129
6152,58850
28425,266341
15110,138795
19923,188660
45869,412099
11837,111438
20129,188893
17909,166651
7867,74554
13561,128357
8376,80944
44373,401437
47553,433942
43500,389229
16056,149693
12967,121228
10804,98707
22263,207707
20084,185427
19886,185759
6621,65990
16884,154553
15166,141632
48939,446116
22254,200649
2421,26697
47610,433297
1503,18217
42797,389924
44833,412319
29089,272689
25363,236831
43057,371580
20607,192564
41472,382892
35760,323704
21823,200665
21112,193377
34154,320288
6755,65865
10305,98839
11535,109014
49148,437345
34097,312631
22670,206036
27003,251893
21616,198662
6255,61018
31711,298979
36623,329445
1610,19773
4085,41816
21483,206529
14396,133636
40123,370589
25254,232665
20935,193927
33229,301642
44182,403989
5913,57715
20259,182299
41551,374456
41156,381927
12828,121180
18578,172757
30591,280325
44373,411058
9071,88156
8497,82085
22685,204958
38759,355516
45594,424834
580,10265
33784,305996
42110,389258
16472,156001
25010,235299
18350,167224
6403,61790
34118,301877
32193,297134
40207,370616
13198,123882
23064,214002
28837,265640
13483,125142
8078,78926
25453,237433
42944,386845
24138,220136
20423,192666
48632,436530
30545,269278
36829,332289
22939,214860
15961,147172
17652,166819
12553,120046
24948,230903
17927,172043
2380,26088
30045,269824
15731,141227
4022,40513
47674,432839
45932,429215
30811,285961
44578,405109
8755,82018
28585,257149
1850,21603
31606,282086
31970,298740
22477,203523
17477,164842
5940,59753
31705,282617
32833,291302
30846,293545
6941,65797
41748,387286
30501,273302
44204,393201
32747,299073
48092,444920
33820,316637
10627,100799
3614,37034
41524,381607
14188,136056
24948,232615
49468,443740
15612,144254
15395,144090
40981,371689
14289,134337
10137,96596
13436,123282
852,12738
37818,349512
23341,216017
39332,362749
41603,387399
22676,202343
39659,359607
5707,55146
2799,30075
48259,441836
22464,210918
37656,345599
32115,294696
7137,68609
3748,38653
37069,331347
45998,418093
34383,314426
39829,361702
3728,38488
14963,135467
40599,368409
7070,71262
8924,87774
2560,28049
26409,243509
2406,26805
37419,347873
26753,253660
26842,237190
38625,355445
48002,429961
33420,311029
16826,157486
46023,417892
28659,266409
40188,366404
38437,351198
7907,76953
38353,351367
16307,148051
42272,389072
49560,449915
4564,45271
18233,168782
855,12824
32866,311135
40119,364846
17049,156913
41080,372503
45873,417049
12102,112870
32327,304094
4062,40482
20735,194084
37649,337937
32614,297260
21669,199862
3558,37971
18717,177403
14867,139849
4893,49044
41544,384064
23122,210310
7390,71791
31573,290562
21045,194486
23722,221630
44992,419830
11491,107773
49285,448738
14288,135652
31888,288590
40290,373698
6784,66962
25658,239369
20821,194029
18123,171323
34322,310284
8001,78451
33739,301505
21625,195563
43391,396962
48500,435088
29346,277223
36641,333529
37721,344538
28412,261453
8292,82667
40290,364886
9814,92899
34270,318213
5715,57124
1787,21177
29938,278466
8810,85406
14044,133579
32386,302959
7826,76422
30937,285723
21247,196430
21117,195843
32400,300866
48797,446563
2891,31211
43679,393727
1968,22905
47110,435061
26144,235081
37901,348439
8691,82895
18490,170138
1025,14159
47721,450083
35381,324061
2205,25094
3202,33520
3047,32202
33792,310479
39731,357866
31178,281838
26179,238142
19911,185647
15484,145706
47124,430027
10842,103383
23879,217956
11855,112264
41916,379691
48108,438619
45610,411491
24667,232405
7122,67644
8932,86189
49427,443269
10437,97856
40665,373831
28075,258581
39059,358690
38211,360105
27885,263281
26451,247296
17026,154812
33501,304434
12728,123006
38915,359136
22194,203839
4402,43341
33175,303065
41711,381431
25687,235275
44436,414821
30773,285491
4466,45477
13125,121850
7853,75740
32412,300574
33632,307001
7357,74003
30545,278257
17049,159128
10054,98130
8438,80872
10463,98181
23387,212126
15097,139944
19948,183198
13001,120543
42784,399144
19764,186115
46166,431114
28359,250816
43315,402046
48402,440094
22679,209052
40275,366168
7591,72427
24589,231516
18622,175294
40777,371644
28611,264931
10450,99884
37153,343094
9512,90204
46324,419583
29186,267225
35019,303632
10593,100250
16801,153944
18675,168220
48085,439320
42706,392272
10716,101036
35574,319771
32835,298001
33119,296232
14820,139860
37277,346707
42109,378665
40508,366392
38301,354688
39674,339925
18948,171958
41115,375315
33715,312121
17555,162538
16143,151967
7025,69261
39549,360902
19006,176532
24443,228594
2011,23247
46326,424054
19057,177221
33431,300303
48440,436167
21449,200340
25743,237662
8773,85196
1404,17532
29450,272318
28856,259659
15438,138698
1728,20762
25517,228557
21815,201262
37856,340290
9541,91439
4884,48556
10099,97425
19408,177132
47519,431167
26280,240061
18942,177532
14579,134073
37498,338620
38857,346980
767,11933
48673,442401
545,9907
18928,172995
47628,438118
45952,415905
46367,425479
27404,250880
9454,87422
20173,184569
1921,22306
22152,206136
47015,434125
2203,25707
4678,46553
41117,369053
30031,269510
48901,446332
28833,264452
37370,341958
33923,314538
40421,375717
11084,106263
47167,432587
48500,443437
2366,26403
21012,193184
35502,329436
13219,125361
34778,319502
38867,362529
30364,291474
40694,371457
34410,316483
16044,151712
12580,117640
27086,248969
5068,50911
10305,95788
33553,297740
48315,439355
32807,298809
31188,287822
28493,265042
31391,283151
23286,216578
17930,165659
16868,153664
33065,305135
47009,430064
48606,432907
22581,210101
7061,69234
30672,288269
8301,80955
27728,248083
46231,419318
22318,198990
49433,442874
25273,234236
20835,199680
45908,409544
21019,191840
40732,373297
46159,419800
14336,135395
42630,384141
44641,408808
40343,363647
4098,41743
46653,434645
8316,79996
7882,74082
1178,15799
48574,446545
35511,333308
11489,106965
